zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,property_age,price_diff,price_ratio,price_change_pct
98126,7,1930,995064,1114945,1.03,1930,577.69,2,4,3,2,2,96,-33595,0.89,-0.11
98683,7,2015,549924,549935,1,2120,259.4,2,3,2,2,2,11,-11,1,0
99019,7,2017,690100,674905,0.98,2280,296.01,1,4,3,2,2,9,15195,1.02,0.02
98260,7,2017,899081,899900,1,1460,616.37,2,2,2,2,2,9,-819,1,0
98072,7,1977,1222787,1349942,1,2390,564.83,2,3,3,2,2,49,110,0.91,-0.09
98908,7,1962,569974,824913,1,3865,152.76,2,4,4.5,3.5,2,64,-33595,0.69,-0.31
98034,7,1976,1222787,1462187.5,0.97,3040,491.75,1,3,3,1,2,50,43901,0.84,-0.16
98288,7,1910,414936,400080,0.96,450,680.56,1,1.5,1,1,2,116,14856,1.04,0.04
98011,7,1958,760062,760076,1,1060,680.56,1,3,1,1,2,68,-14,1,0
98422,7,2007,789875,764906,0.97,2250,339.96,2,4,3,1,2,19,24969,1.03,0.03
99337,7,1960,365069,365072,1,1900,192.14,1,4,2,1,2,66,-3,1,0
98801,7,2000,700064,649920,0.96,2030,320.16,2,3,2,2,2,26,43901,1.08,0.08
99163,3,1992,899929,600084,0.96,1810,324.3,2,3,0.5,2,2,34,43901,1.5,0.5
98823,7,2020,489967,472578,0.96,2240,210.97,1,4,2,2,2,6,17389,1.04,0.04
98373,0,2009,294939,289906,0.98,840,345.13,1,2,2,2,2,17,5033,1.02,0.02
99207,7,1953,324927,334938,1.03,1760,190.31,1,5,2,2,2,73,-10011,0.97,-0.03
98388,7,1963,529098,529098,1,1010,523.86,1,3,2,1,2,63,0,1,0
98327,7,2005,544925,544916,1,1720,316.81,2,3,3,2,2,21,9,1,0
98383,7,2006,674580,690902,1.02,2560,269.88,2,3,3,2,2,20,-16322,0.98,-0.02
98270,7,1991,875100,1000069,1.03,2310,432.93,2,4,2,2,2,35,-33595,0.88,-0.12
98026,7,1960,1222787,1462187.5,1,3110,480.68,1,4,3,1,2,66,155,0.84,-0.16
98272,7,2001,600061,614948,1.02,1590,386.76,2,4,3,2,2,25,-14887,0.98,-0.02
98270,7,2019,785070,785097,1,2920,268.87,2,5,3,3,2,7,-27,1,0
98225,7,1922,895074,924909,1.03,2320,398.67,2,4,2,1,2,104,-29835,0.97,-0.03
98374,7,2022,418926,411935,0.98,1340,307.41,3,2,3,1,2,4,6991,1.02,0.02
98208,7,1990,799933,799948,1,1930,414.48,2,3,3,3,2,36,-15,1,0
99217,7,2025,480050,483830,1.01,2020,239.52,2,4,3,3,2,1,-3780,0.99,-0.01
99216,7,2025,464067,460084,0.99,1500,306.72,1,3,2,2,2,1,3983,1.01,0.01
98012,7,2005,1074096,1069924,1,2480,431.42,2,5,3,2,2,21,4172,1,0
98346,7,1969,558914,568943,1.02,2660,213.89,1,3,2,1,2,57,-10029,0.98,-0.02
98059,7,1967,825092,835096,1.01,1800,463.94,1,3,3,1,2,59,-10004,0.99,-0.01
98029,7,1986,1222787,1300072,1.03,2300,565.25,2,4,3,2,2,40,-33595,0.94,-0.06
98055,7,1968,615071,630914,1.03,1300,485.32,1,3,2,1,2,58,-15843,0.97,-0.03
98310,7,1918,825079,805093,0.98,1940,415,2,4,2,2,2,108,19986,1.02,0.02
98029,7,1988,1222787,1350077,1.03,2100,642.89,2,3,3,2,2,38,-33595,0.91,-0.09
98284,7,1971,470021,470004,1,1200,391.67,1,3,1,1,2,55,17,1,0
99208,7,1992,529832,522905,0.99,2590,201.89,2,4,3,1,2,34,6927,1.01,0.01
98229,7,1978,624948,635084,1.02,1530,415.09,1,3,2,1,2,48,-10136,0.98,-0.02
98837,7,2023,337993,332095,0.98,1260,263.57,1,3,2,1,2,3,5898,1.02,0.02
98003,7,1988,580097,605081,1.03,1630,371.22,2,3,3,2,2,38,-24984,0.96,-0.04
98005,7,1974,1222787,1462187.5,1.03,2150,680.56,2,4,3,2,2,52,-33595,0.84,-0.16
98155,7,1954,625021,600094,0.96,1120,535.8,1,3,1,1,2,72,24927,1.04,0.04
98043,0,1978,418924,399940,0.96,1180,338.93,1,2,2,2,2,48,18984,1.05,0.05
98024,7,1930,569974,740058,1,1020,680.56,1,2,1,1,2,96,-33595,0.77,-0.23
98028,7,1954,774900,764942,0.99,1280,597.61,1,3,2,2,2,72,9958,1.01,0.01
98606,7,2021,565071,565090,1,2340,241.49,2,4,2,2,2,5,-19,1,0
98112,7,1909,999912,1000062,1,1360,680.56,2,3,3,1,2,117,-150,1,0
98107,0,2025,1200047,1245072,1.03,1870,665.81,2,3,3,1,2,1,-33595,0.96,-0.04
99344,7,2025,395947,395945,1,1500,263.96,1,3,2,1,2,1,2,1,0
98446,7,1996,849886,859929,1.01,2990,287.6,1,3,3,2,2,30,-10043,0.99,-0.01
98226,7,1993,624909,612947,0.98,1570,390.41,1,3,2,1,2,33,11962,1.02,0.02
98312,7,1953,484929,494932,1.02,2610,189.63,1,4,2,1,2,73,-10003,0.98,-0.02
98033,7,2025,999050,990054,0.99,1320,680.56,2,2,3,1,2,1,8996,1.01,0.01
98335,7,1994,795088,721931,0.96,1600,451.21,2,3,3,1,2,32,43901,1.1,0.1
98501,7,2014,600092,604913,1.01,2280,265.31,2,4,3,2,2,12,-4821,0.99,-0.01
99161,7,1909,399067,394424,0.99,3780,104.34,2,3,2,1,2,117,4643,1.01,0.01
98008,7,1975,1222787,1462187.5,0.96,2140,680.56,2,3,3,1,2,51,43901,0.84,-0.16
99016,7,2017,569974,674945,1,2280,296.03,2,4,2,2,2,9,-33595,0.84,-0.16
99326,7,1976,344945,339912,0.99,1820,186.76,2,3,3,1,2,50,5033,1.01,0.01
98103,7,1918,1222787,1300071,0.96,2060,631.1,2,4,3,2,2,108,43901,0.94,-0.06
98107,7,1909,974949,1139936,1.03,2530,450.57,2,3,2,1,2,117,-33595,0.86,-0.14
98116,7,1952,900078,1088083,1.03,1920,566.71,1,3,2,1,2,74,-33595,0.83,-0.17
98674,7,2018,495050,495056,1,1630,303.72,1,3,2,2,2,8,-6,1,0
98166,0,2008,315085,300075,0.96,530,566.18,1,1.5,1,1,2,18,15010,1.05,0.05
98499,7,1944,450095,449929,1,2380,189.05,1,2,2,1,2,82,166,1,0
98045,7,2026,1222787,1370053,1,2770,494.6,2,5,3,2,2,0,-140,0.89,-0.11
98221,7,1958,569974,626182,1,3180,196.91,1,3,2,2,2,68,-33595,0.91,-0.09
98662,7,2024,535092,535068,1,1850,289.23,2,3,3,2,2,2,24,1,0
98672,7,1975,690099,690052,1,2670,258.45,2,4,2,2,2,51,47,1,0
98802,7,1947,378907,369928,0.98,760,486.75,1,2,1,1,2,79,8979,1.02,0.02
98045,7,2025,1222787,1375094,1,3010,456.84,2,5.5,3,2,2,1,-38,0.89,-0.11
98816,7,1961,578922,565084,0.98,1820,310.49,1,4,2,2,2,65,13838,1.02,0.02
98229,7,2025,989859,977082,0.99,2550,383.17,2,3,3,2,2,1,12777,1.01,0.01
98282,7,2001,539065,539095,1,1370,393.5,1,3,2,2,2,25,-30,1,0
98802,7,2008,510084,539946,1.03,1790,301.65,2,3,3,3,2,18,-29862,0.94,-0.06
98229,7,1981,549949,550078,1,2030,270.97,2,3,3,1,2,45,-129,1,0
98118,7,2005,795094,800066,1.01,1720,465.15,2,3,3,2,2,21,-4972,0.99,-0.01
98273,7,1909,358919,346916,0.97,860,403.39,1,2,1,1,2,117,12003,1.03,0.03
98604,7,2025,584913,584907,1,2270,257.67,2,4,2,2,2,1,6,1,0
98103,7,2025,569974,930003,1,2810,330.96,2,4,4.5,3.5,2,1,-33595,0.61,-0.39
99301,7,2025,447934,454053,1.01,1800,252.25,1,4,2,2,2,1,-6119,0.99,-0.01
98203,0,1978,446022,446048,1,950,469.52,1,2,1,1,2,48,-26,1,0
99336,7,2011,469993,459575,0.98,1930,238.12,1,4,2,2,2,15,10418,1.02,0.02
98208,7,1975,714942,736066,1.03,1680,438.13,1,3,2,1,2,51,-21124,0.97,-0.03
98388,7,1974,649991,649957,1,2140,303.72,1,4,2,1,2,52,34,1,0
98901,7,1990,435064,421068,0.97,1960,214.83,1,3,2,2,2,36,13996,1.03,0.03
98119,7,1909,1150029,1105050,0.96,2100,526.21,1,2,1,1,2,117,43901,1.04,0.04
98346,7,1978,585075,585239,1,2260,258.96,2,3,2,2,2,48,-164,1,0
98072,7,1977,1049915,1029941,0.98,1970,522.81,2,3,3,1,2,49,19974,1.02,0.02
99216,7,1978,369808,355396,0.96,1960,181.32,2,4,2,1,2,48,14412,1.04,0.04
98117,0,1938,999883,1000049,1,1950,512.85,2,4,2,2,2,88,-166,1,0
98662,7,1973,569974,124910,1,1180,105.86,1,3,2,2,2,53,43901,4.56,3.56
99025,7,1980,406071,406097,1,2010,202.04,2,5,2,2,2,46,-26,1,0
98366,0,1979,258031,261012,1.01,860,303.5,1,2,1,1,2,47,-2981,0.99,-0.01
98001,7,1944,689088,670064,0.97,1950,343.62,1,4,2,1,2,82,19024,1.03,0.03
98274,7,1949,461912,455064,0.99,750,606.75,1,2,1,1,2,77,6848,1.02,0.02
98626,7,2008,469933,470078,1,1740,270.16,1,3,2,2,2,18,-145,1,0
99138,3,1992,75097,74941,1,1810,324.3,2,3,2,2,2,34,156,1,0
98683,7,2025,454941,455057,1,1350,337.08,2,3,2,2,2,1,-116,1,0
98027,7,1998,1222787,1462187.5,0.96,3865,556.17,2,5,4,3,2,28,43901,0.84,-0.16
98607,7,2010,529951,529833,1,1850,286.4,2,3,2,2,2,16,118,1,0
99301,7,2024,436898,436906,1,1800,242.73,1,4,2,2,2,2,-8,1,0
98684,7,2025,430054,429934,1,1930,222.76,2,4,2,2,2,1,120,1,0
98604,7,1992,569974,1262403,1,3080,409.87,2,3,4,3,2,34,-33595,0.45,-0.55
98133,7,1962,834909,839915,1.01,1840,456.48,2,3,3,1,2,64,-5006,0.99,-0.01
99217,7,2025,329906,324088,0.98,1380,234.85,2,3,2,2,2,1,5818,1.02,0.02
98391,7,2012,698902,701924,1,3040,230.9,2,4,3,2,2,14,-3022,1,0
98370,7,2016,500002,499854,1,1490,335.47,2,3,3,2,2,10,148,1,0
98272,0,1998,294930,294932,1,840,351.11,3,2,2,2,2,28,-2,1,0
98023,0,1978,255075,252074,0.99,1210,208.33,1,2,2,1,2,48,3001,1.01,0.01
98686,0,1979,249985,249847,1,1100,227.13,2,2,1,1,2,47,138,1,0
98327,0,2005,409081,403058,0.99,1590,253.5,2,3,3,2,2,21,6023,1.01,0.01
98360,7,2017,600028,600089,1,2670,224.75,2,5,3,2,2,9,-61,1,0
98368,7,2025,525015,525016,1,2220,236.49,2,3,4,3,2,1,-1,1,0
99037,7,2021,500054,504955,1.01,2350,214.87,2,4,3,2,2,5,-4901,0.99,-0.01
98144,7,1924,589928,519936,0.96,1200,433.28,1,3,2,2,2,102,43901,1.13,0.13
98126,0,1981,274937,270067,0.98,1010,267.39,1,2,2,1,2,45,4870,1.02,0.02
98292,7,2025,649917,651759,1,2340,278.53,2,5,3,1,2,1,-1842,1,0
98225,7,1909,539590,585054,1.03,1520,384.9,2,4,1,1,2,117,-33595,0.92,-0.08
98012,7,2014,1000077,984949,0.98,2380,413.84,2,4,3,3,2,12,15128,1.02,0.02
98371,7,2026,925074,924909,1,3260,283.71,2,5.5,3,2,2,0,165,1,0
99336,7,1989,104552,104557,1,1510,69.24,1,2,2,2,2,37,-5,1,0
98021,7,2026,1222787,1462187.5,1,2970,493.29,2,5,4,3.5,2,0,11,0.84,-0.16
98026,7,1984,824928,840084,1.02,1750,480.05,2,3,3,1,2,42,-15156,0.98,-0.02
98642,7,2026,674456,674324,1,2630,256.4,2,4,3,3,2,0,132,1,0
98662,7,1997,468060,467944,1,1590,294.3,2,3,2,2,2,29,116,1,0
98944,7,2021,395089,399914,1.01,1700,235.24,1,3,2,2,2,5,-4825,0.99,-0.01
98366,7,2023,562596,562448,1,2270,247.77,2,4,4,3,2,3,148,1,0
99205,7,1909,289975,270061,0.96,1500,180.04,2,4,2,2,2,117,19914,1.07,0.07
98226,0,1998,324901,310055,0.96,920,337.02,1,2,2,1,2,28,14846,1.05,0.05
98367,7,1962,394059,399924,1.01,960,416.59,1,3,2,1,2,64,-5865,0.99,-0.01
99354,7,1962,379835,388085,1.02,1510,257.01,1,3,2,1,2,64,-8250,0.98,-0.02
98136,7,1912,1199097,1199083,1,2250,532.93,2,4,4,1,2,114,14,1,0
98902,7,1947,259942,264943,1.02,1210,218.96,2,2,1,1,2,79,-5001,0.98,-0.02
98077,7,1978,1099917,1109933,1.01,2280,486.81,2,4,3,2,2,48,-10016,0.99,-0.01
99004,7,2006,340061,345057,1.01,1380,250.04,1,3,2,2,2,20,-4996,0.99,-0.01
98105,7,1943,875066,854433,0.98,900,680.56,1,2,1,1,2,83,20633,1.02,0.02
98942,7,2013,499074,483939,0.97,1760,274.97,1,3,2,2,2,13,15135,1.03,0.03
98660,7,1910,911373,911354,1,2590,351.87,2,4,3,3,2,116,19,1,0
98012,7,1983,785094,824912,1.03,1500,549.94,1,3,2,1,2,43,-33595,0.95,-0.05
98418,7,1925,435099,434909,1,1800,241.62,2,3,2,2,2,101,190,1,0
98272,7,2026,1019875,962560,0.96,3130,307.53,2,5,3,3,2,0,43901,1.06,0.06
98390,7,2019,730075,740050,1.01,2720,272.08,2,4,3,2,2,7,-9975,0.99,-0.01
98108,7,2012,800002,799899,1,1800,444.39,2,3,3,2,2,14,103,1,0
98604,7,2003,450061,451093,1,1190,379.07,1,3,2,2,2,23,-1032,1,0
99217,7,2013,1099948,1025096,0.96,3865,262.17,2,5,4,3,2,13,43901,1.07,0.07
98372,7,1967,800043,830060,1.03,2630,315.61,1,4,2,2,2,59,-30017,0.96,-0.04
99301,7,2026,540789,546094,1.01,2350,232.38,1,4,3,2,2,0,-5305,0.99,-0.01
98229,7,1973,384933,385077,1,900,427.86,1,2,1,1,2,53,-144,1,0
98682,7,1972,494192,494159,1,1820,271.52,2,3,2,2,2,54,33,1,0
98405,7,1942,429914,485065,1.03,1220,397.59,1,3,2,1,2,84,-33595,0.89,-0.11
99362,7,1946,339419,339437,1,1830,185.48,1,5,2,1,2,80,-18,1,0
98201,0,1985,298949,299088,1,800,373.86,1,2,1,2,2,41,-139,1,0
98503,7,2005,499872,494941,0.99,1950,253.82,2,3,3,2,2,21,4931,1.01,0.01
98070,7,1994,698922,680059,0.97,1260,539.73,1,3,2,2,2,32,18863,1.03,0.03
98204,0,1979,249934,250914,1,1350,185.86,2,2,3,1,2,47,-980,1,0
98007,7,2025,1222787,1462187.5,1,3865,656.82,2,5,4.5,3,2,1,-152,0.84,-0.16
98632,7,1968,430097,430062,1,1580,272.19,1,3,2,2,2,58,35,1,0
98686,7,2023,675063,674909,1,2560,263.64,2,5,3,3,2,3,154,1,0
98002,7,1916,299834,312097,1.03,850,367.17,1,2,1,1,2,110,-12263,0.96,-0.04
98362,7,1928,394934,400078,1.01,1500,266.72,2,3,2,2,2,98,-5144,0.99,-0.01
98112,8,1993,750092,750092,1,1400,535.78,2,2,2,1,2,33,0,1,0
98382,0,2019,434947,430092,0.99,1340,320.96,1,2,2,2,2,7,4855,1.01,0.01
98408,7,1945,489095,509920,1.03,2190,232.84,2,3,1,1,2,81,-20825,0.96,-0.04
98126,0,1997,379089,379092,1,780,486.02,1,1.5,1,1,2,29,-3,1,0
98502,7,2025,635024,634900,1,2600,244.19,2,5,3,3,2,1,124,1,0
99301,7,2025,414979,436651,1.03,1440,303.23,1,3,2,2,2,1,-21672,0.95,-0.05
98310,7,1910,600045,569905,0.96,1740,327.53,1,1.5,1,1,2,116,30140,1.05,0.05
98033,0,2026,1222787,1450057,0.97,1810,680.56,2,3,3,2,2,0,43901,0.84,-0.16
99301,7,1946,239936,212913,0.96,1000,212.91,1,2,4.5,3.5,2,80,27023,1.13,0.13
99205,7,1952,339948,335071,0.99,2210,151.62,2,4,1,1,2,74,4877,1.01,0.01
98133,7,1953,569974,726710,1,1410,515.4,2,4,1,1,2,73,-33595,0.78,-0.22
98034,7,1986,1067943,1074917,1.01,1380,680.56,1,3,2,2,2,40,-6974,0.99,-0.01
98418,7,1922,390004,388553,1,1100,353.23,2,4,1,1,2,104,1451,1,0
98028,7,1956,1222787,1250067,1,1820,680.56,1,3,2,1,2,70,-167,0.98,-0.02
98033,7,2025,1222787,1462187.5,1,3670,674.41,2,5,3,2,2,1,-160,0.84,-0.16
98058,7,2004,949917,941904,0.99,2650,355.44,2,5,3,2,2,22,8013,1.01,0.01
98580,7,2011,935061,910091,0.97,2550,356.9,1,3,3,2,2,15,24970,1.03,0.03
98337,7,1927,474555,474095,1,1440,329.23,1,3,3,1,2,99,460,1,0
99362,7,1909,648947,637098,0.98,2290,278.21,2,3,3,1,2,117,11849,1.02,0.02
98682,7,2018,525068,525095,1,1340,391.86,1,3,2,2,2,8,-27,1,0
98408,7,2015,500049,492079,0.98,1670,294.66,2,3,3,2,2,11,7970,1.02,0.02
98801,7,1952,355071,360067,1.01,1070,336.51,1,3,2,2,2,74,-4996,0.99,-0.01
98902,7,1952,299966,290075,0.97,2340,123.96,2,3,2,1,2,74,9891,1.03,0.03
98026,7,1964,849874,914910,1.03,2000,457.46,2,5,3,1,2,62,-33595,0.93,-0.07
98902,7,1950,307080,307071,1,1140,269.36,1,3,1,1,2,76,9,1,0
98371,7,2002,614935,615092,1,2170,283.45,2,3,2,2,2,24,-157,1,0
98513,7,2006,459827,469915,1.02,1610,291.87,2,3,3,2,2,20,-10088,0.98,-0.02
98382,7,2025,584897,585010,1,2240,261.17,1,3,3,2,2,1,-113,1,0
98368,7,2026,400015,399854,1,1660,240.88,2,3,3,1,2,0,161,1,0
98387,7,1965,438901,449093,1.02,920,488.14,1,3,1,1,2,61,-10192,0.98,-0.02
98003,7,2016,810050,802580,0.99,3300,243.21,2,5,4,3.5,2,10,7470,1.01,0.01
98564,7,1967,424926,432059,1.02,1940,222.71,2,3,2,1,2,59,-7133,0.98,-0.02
98023,7,1967,600047,630061,1.03,3110,202.59,2,4,3,2,2,59,-30014,0.95,-0.05
98661,7,1943,364925,364908,1,720,506.82,1,2,1,1,2,83,17,1,0
98664,7,2025,510051,510045,1,1480,344.62,2,3,2,2,2,1,6,1,0
98382,7,1993,358994,358074,1,1090,328.51,2,2,2,2,2,33,920,1,0
98445,7,1971,440071,439919,1,1300,338.4,1,4,2,1,2,55,152,1,0
98335,7,1945,949581,859939,0.96,660,680.56,1,1.5,1,2,2,81,43901,1.1,0.1
98133,0,1979,460083,449906,0.98,1070,420.47,1,2,2,1,2,47,10177,1.02,0.02
99208,7,1962,329935,335076,1.02,2210,151.62,2,3,2,2,2,64,-5141,0.98,-0.02
98226,0,1990,525087,524947,1,1160,452.54,1,2,2,1,2,36,140,1,0
99338,7,2025,452925,452916,1,1510,299.94,1,3,2,1,2,1,9,1,0
98284,7,2025,589832,589970,1,1640,359.74,2,3,3,1,2,1,-138,1,0
98245,7,1972,995065,940061,0.96,2250,417.8,2,3,3,2,2,54,43901,1.06,0.06
98277,7,1978,568912,575097,1.01,1440,399.37,3,4,3,1,2,48,-6185,0.99,-0.01
98501,7,1951,569974,471087,1,1130,416.89,1,2,1,1,2,75,43901,1.21,0.21
98368,7,2025,523944,524075,1,1800,291.15,2,3,3,2,2,1,-131,1,0
99205,7,1951,313594,315577,1.01,1630,193.61,2,3,2,2,2,75,-1983,0.99,-0.01
98329,7,2020,934934,925061,0.99,2800,330.38,2,3,3,2,2,6,9873,1.01,0.01
98382,7,2025,549868,563622,1.02,2240,251.62,1,3,3,2,2,1,-13754,0.98,-0.02
99338,7,2025,530936,531718,1,1870,284.34,1,4,2,1,2,1,-782,1,0
98498,7,1960,444908,455050,1.02,1310,347.37,1,3,2,1,2,66,-10142,0.98,-0.02
98901,7,1938,344919,339930,0.99,1560,217.9,1,1.5,2,1,2,88,4989,1.01,0.01
99212,7,1958,350086,375079,1.03,2080,180.33,2,4,2,2,2,68,-24993,0.93,-0.07
98310,7,2011,430092,440055,1.02,1320,333.38,2,3,3,2,2,15,-9963,0.98,-0.02
99353,7,1950,269098,250089,0.96,760,329.06,1,2,1,1,2,76,19009,1.08,0.08
98941,7,1981,550051,543332,0.99,2080,261.22,2,2,2,2,2,45,6719,1.01,0.01
99217,7,2025,330082,330060,1,1380,239.17,2,3,2,2,2,1,22,1,0
98516,7,1976,449958,450080,1,1610,279.55,1,3,2,1,2,50,-122,1,0
99203,7,1953,574905,535065,0.96,1680,318.49,1,2,2,1,2,73,39840,1.07,0.07
98007,7,1973,975052,965083,0.99,1520,634.92,1,3,2,1,2,53,9969,1.01,0.01
98312,7,2016,515062,515057,1,1980,260.13,2,3,3,2,2,10,5,1,0
98405,7,1946,375059,384919,1.03,810,475.21,1,2,1,1,2,80,-9860,0.97,-0.03
99123,7,1936,248920,234948,0.96,2320,101.27,1,2,1,2,2,90,13972,1.06,0.06
98629,7,2024,647350,647450,1,1780,363.74,1,4,2,2,2,2,-100,1,0
98604,7,2002,444050,443938,1,1320,336.32,1,3,2,2,2,24,112,1,0
98125,7,1931,550075,559942,1.02,850,658.76,1,2,1,1,2,95,-9867,0.98,-0.02
98368,7,2025,449851,450025,1,2070,217.4,2,4,3,3,2,1,-174,1,0
98258,7,2021,695076,699942,1.01,2160,324.05,2,3,3,1,2,5,-4866,0.99,-0.01
98126,7,1951,585072,595062,1.02,1000,595.06,1,2,1,1,2,75,-9990,0.98,-0.02
98072,7,1971,749917,734946,0.98,940,680.56,1,3,1,1,2,55,14971,1.02,0.02
98387,7,2001,509922,489095,0.96,1680,291.13,1,3,2,1,2,25,20827,1.04,0.04
98146,4,2002,640019,635087,0.99,1900,334.26,1,4,2,1,2,24,4932,1.01,0.01
98108,7,1935,360080,350061,0.97,720,486.2,1,1.5,1,1,2,91,10019,1.03,0.03
98664,8,1955,488950,489056,1,1680,291.1,2,3,2,2,2,71,-106,1,0
98513,7,2025,674937,660092,0.98,1960,336.78,1,2,2,2,2,1,14845,1.02,0.02
98683,7,2002,574916,574916,1,2120,271.19,2,4,2,2,2,24,0,1,0
99111,7,1910,265067,269905,1.02,1040,259.52,1,2,1,2,2,116,-4838,0.98,-0.02
98034,7,1967,1222787,1429941,1.01,2130,671.33,2,4,3,2,2,59,-9939,0.86,-0.14
98506,7,2025,693051,677552,0.98,3010,225.1,2,5,3,2,2,1,15499,1.02,0.02
98660,7,1942,360094,360056,1,720,500.08,1,2,1,1,2,84,38,1,0
98036,0,2016,869934,879929,1.01,1800,488.85,2,3,3,2,2,10,-9995,0.99,-0.01
98930,7,2025,329951,328308,1,1100,298.46,1,3,2,2,2,1,1643,1.01,0.01
98177,7,2025,775087,774950,1,1310,591.56,2,2,2,1,2,1,137,1,0
98506,7,2016,548077,548075,1,2180,251.41,2,3,3,2,2,10,2,1,0
98244,4,1979,38427,35901,0.96,230,156.09,1,1.5,1,1,2,47,2526,1.07,0.07
98277,7,2017,569974,580998,1,2280,254.82,2,4,2,2,2,9,-11024,0.98,-0.02
98368,7,2025,500015,499862,1,2220,225.16,2,3,4,3,2,1,153,1,0
98023,7,1962,569974,489509,1,1080,453.25,1,3,1,1,2,64,43901,1.16,0.16
99362,7,1955,434913,414901,0.96,1680,246.96,1,3,2,1,2,71,20012,1.05,0.05
98055,8,2000,499919,481944,0.96,1340,359.66,2,2,3,2,2,26,17975,1.04,0.04
98374,7,2025,698960,683062,0.98,2590,263.73,2,4,3,2,2,1,15898,1.02,0.02
98418,7,1924,398816,410081,1.03,1300,315.45,2,3,1,1,2,102,-11265,0.97,-0.03
98001,7,1979,624913,624909,1,1960,318.83,2,3,3,1,2,47,4,1,0
99336,7,1993,85944,80089,0.96,980,81.72,1,3,2,2,2,33,5855,1.07,0.07
98133,7,1928,549942,575087,1.03,1500,383.39,1,2,1,1,2,98,-25145,0.96,-0.04
98502,0,1969,199816,199965,1,900,222.18,2,2,2,1,2,57,-149,1,0
98501,7,1975,569974,379932,1,2190,173.48,1,3,4,2,2,51,43901,1.5,0.5
98204,5,1997,1125094,1040054,0.96,3160,329.13,2,5.5,4,2,2,29,43901,1.08,0.08
98584,4,1997,289955,295066,1.02,1340,220.2,1,3,2,2,2,29,-5111,0.98,-0.02
98642,7,2025,818901,819057,1,2840,288.4,2,4,3,3,2,1,-156,1,0
99362,0,1990,569974,143653,1,1950,73.67,1,2,3,3,2,36,43901,3.97,2.97
98133,7,1942,689072,720054,1.03,900,680.56,1,2,1,1,2,84,-30982,0.96,-0.04
98683,5,1980,540063,540068,1,1970,274.15,2,4,4,3.5,2,46,-5,1,0
99353,7,2000,569974,419905,1,1590,264.09,1,3,2,2,2,26,43901,1.36,0.36
98802,7,1952,451912,461902,1.02,2800,164.96,1,3,3,2,2,74,-9990,0.98,-0.02
99352,4,1993,94812,98931,1.03,940,105.25,1,2,2,2,2,33,-4119,0.96,-0.04
98370,7,1960,569974,425239,1,1300,327.11,1,2,1,1,2,66,43901,1.34,0.34
98370,7,2008,609923,599924,0.98,1720,348.79,1,3,2,2,2,18,9999,1.02,0.02
98003,7,1986,509100,479909,0.96,1390,345.26,2,2,3,2,2,40,29191,1.06,0.06
98922,7,1974,415063,414911,1,1130,367.18,1,3,2,1,2,52,152,1,0
99206,7,2025,415080,414919,1,1470,282.26,1,3,2,2,2,1,161,1,0
98374,7,2007,485008,491932,1.01,1670,294.57,2,3,3,2,2,19,-6924,0.99,-0.01
98198,0,1962,495092,489068,0.99,820,596.42,1,2,1,1,2,64,6024,1.01,0.01
99163,7,1917,249058,225917,0.96,1800,125.51,2,3,1,1,2,109,23141,1.1,0.1
98683,7,1977,464935,455092,0.98,1240,367.01,1,3,2,2,2,49,9843,1.02,0.02
98042,7,2026,785023,803432,1.02,2630,305.49,3,5,4,1,2,0,-18409,0.98,-0.02
98841,7,1998,324932,330911,1.02,2050,161.42,2,4,3,2,2,28,-5979,0.98,-0.02
98528,7,2001,400058,415074,1.03,1410,294.38,1,3,2,1,2,25,-15016,0.96,-0.04
98374,7,1999,489418,488943,1,1830,267.18,2,4,3,2,2,27,475,1,0
99156,3,1992,235051,225054,0.96,1810,324.3,2,3,2,2,2,34,9997,1.04,0.04
98168,7,1948,549850,529933,0.96,1980,267.64,1,2,2,1,2,78,19917,1.04,0.04
98252,4,2018,438948,438938,1,1070,410.22,1,3,2,2,2,8,10,1,0
98520,7,1941,299933,274945,0.96,2350,117,2,3,2,2,2,85,24988,1.09,0.09
98104,0,2021,400047,400014,1,580,680.56,1,1.5,1,1,2,5,33,1,0
98270,7,2005,688943,674908,0.98,2390,282.39,2,4,3,2,2,21,14035,1.02,0.02
98501,8,2016,455053,465086,1.02,1830,254.15,2,3,3,1,2,10,-10033,0.98,-0.02
98661,7,1979,569974,306060,1,2650,115.49,1,4,3,3,2,47,43901,1.86,0.86
98683,5,1986,669947,669916,1,1810,324.3,2,3,2,2,2,40,31,1,0
99207,8,2012,569974,313927,1,1390,225.85,3,3,2,2,2,14,43901,1.82,0.82
98503,4,1990,380073,384912,1.01,1230,312.94,1,3,2,2,2,36,-4839,0.99,-0.01
98056,7,1962,825094,835062,1.01,1070,680.56,1,3,2,1,2,64,-9968,0.99,-0.01
98042,7,1968,569974,520053,1,1150,452.22,1,3,1,1,2,58,43901,1.1,0.1
99037,7,2025,510007,505015,0.99,2700,187.04,2,4,3,3,2,1,4992,1.01,0.01
98444,7,1973,509851,517100,1.01,2670,193.67,2,4,3,1,2,53,-7249,0.99,-0.01
98028,7,1961,1149912,1119922,0.97,2130,525.78,2,5,2,2,2,65,29990,1.03,0.03
98387,7,2026,710276,710232,1,3080,230.59,2,5.5,4,2,2,0,44,1,0
